grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,curso_id,curso_busca,cidade_busca,uf_busca,universidade_nome,nome,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
Bacharelado,Matutino,900.0,1.0,1.0,2.0,23.0,1063386322321,Comunicação Social - Publicidade e Propaganda,Campinas,SP,Faculdade Esamc Campinas - ESAMC,Comunicação Social - Publicidade e Propaganda,646.46,562.32,450.0,450.0
Bacharelado,Noturno,899.0,6.0,4.0,5.0,5.0,658912959963,Direito,Cachoeiro de Itapemirim,ES,Faculdade do Espírito Santo - UNES,Direito,664.72,632.64,616.88,587.72
Bacharelado,Noturno,899.0,3.0,2.0,1.0,9.0,66010050001913,Enfermagem,Nova Venecia,ES,Faculdade Capixaba de Nova Venécia - MULTIVIX NOVA VENÉCI,Enfermagem,656.9,594.84,577.3,568.5
Bacharelado,Noturno,899.0,2.0,1.0,3.0,19.0,105950612809953,Psicologia,Serra,ES,Faculdade Capixaba da Serra - MULTIVIX SERRA,Psicologia,637.02,621.52,571.7,566.98
Bacharelado,Noturno,899.0,3.0,2.0,6.0,9.0,105950612809923,Engenharia Mecânica,Serra,ES,Faculdade Capixaba da Serra - MULTIVIX SERRA,Engenharia Mecânica,651.28,626.7,592.96,582.6
Bacharelado,Noturno,899.0,5.0,3.0,7.0,5.0,105950611269463,Engenharia Civil,Serra,ES,Faculdade Capixaba da Serra - MULTIVIX SERRA,Engenharia Civil,621.18,623.68,581.32,568.18
Bacharelado,Noturno,899.0,1.0,1.0,2.0,16.0,65834513898923,Fisioterapia,Vitoria,ES,Faculdade Brasileira - MULTIVIX VITÓRIA,Fisioterapia,660.64,647.46,588.9,582.8
Bacharelado,Noturno,898.81,1.0,2.0,3.0,7.0,657936101533,Ciências Contábeis,Franca,SP,Universidade de Franca - UNIFRAN,Ciências Contábeis,666.24,638.34,585.3,560.58
Bacharelado,Noturno,898.8,1.0,1.0,3.0,5.0,657936101523,Administração,Franca,SP,Universidade de Franca - UNIFRAN,Administração,634.86,593.58,585.84,563.66
Bacharelado,Matutino,898.71,4.0,7.0,7.0,12.0,657936101601,Direito,Franca,SP,Universidade de Franca - UNIFRAN,Direito,622.34,603.82,570.38,555.32
Bacharelado,Matutino,898.44,2.0,3.0,3.0,5.0,1543704281,Psicologia,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Psicologia,613.48,580.28,584.96,538.58
Bacharelado,Noturno,898.44,2.0,3.0,4.0,8.0,1543704283,Psicologia,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Psicologia,582.76,598.86,581.42,565.92
Bacharelado,Matutino,897.76,1.0,1.0,2.0,4.0,65779058351,Direito,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Direito,602.18,618.96,537.34,515.76
Bacharelado,Noturno,897.76,5.0,9.0,7.0,12.0,65779058353,Direito,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Direito,601.98,601.84,554.28,549.18
Bacharelado,Noturno,897.73,1.0,1.0,1.0,3.0,657790395793,Engenharia Elétrica,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Engenharia Elétrica,621.64,610.28,602.22,576.48
Bacharelado,Noturno,897.73,1.0,1.0,2.0,4.0,65779058433,Engenharia Mecânica,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Engenharia Mecânica,639.18,603.72,581.46,557.52
Bacharelado,Matutino,897.73,1.0,1.0,1.0,1.0,65779058441,Engenharia Civil,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Engenharia Civil,600.8,568.9,587.48,546.5
Bacharelado,Noturno,897.48,1.0,1.0,2.0,1.0,658671486663,Ciências Contábeis,Brumadinho,MG,Faculdade Asa de Brumadinho - IECEMB - FAB,Ciências Contábeis,619.06,649.52,580.4,584.24
Bacharelado,Noturno,895.8,1.0,1.0,2.0,5.0,65858743083,Engenharia Civil,Araraquara,SP,Faculdades Integradas de Araraquara - FIAR,Engenharia Civil,629.76,603.72,570.5,547.98
Bacharelado,Noturno,895.48,2.0,3.0,5.0,8.0,100232811078573,Arquitetura e Urbanismo,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Arquitetura e Urbanismo,605.02,609.02,578.22,572.6
Tecnológico,Noturno,894.68,1.0,3.0,2.0,4.0,2821812047483,Produção Audiovisual,Ribeirao Preto,SP,Centro Universitário Barão de Mauá - Cbm - CBM,Produção Audiovisual,630.18,600.32,577.34,521.38
Tecnológico,Noturno,894.0,3.0,6.0,5.0,14.0,6583551110343,Estética e Cosmética,Cascavel,PR,Faculdade Dom Bosco - DOM BOSCO,Estética e Cosmética,580.78,565.12,536.12,484.4
Bacharelado,Noturno,894.0,1.0,1.0,4.0,1.0,106282413302483,Engenharia de Produção,Aracaju,SE,Faculdade Regional Brasileira - FARB - ARACAJU,Engenharia de Produção,554.02,579.3,545.54,496.32
Bacharelado,Matutino,894.0,1.0,1.0,2.0,1.0,106301511889591,Engenharia Civil,Aracaju,SE,Faculdade Regional Brasileira - FARB - ARACAJU,Engenharia Civil,598.9,597.58,582.24,534.44
Bacharelado,Noturno,894.0,1.0,1.0,4.0,1.0,106301511889593,Engenharia Civil,Aracaju,SE,Faculdade Regional Brasileira - FARB - ARACAJU,Engenharia Civil,577.1,580.72,584.94,532.76
Bacharelado,Noturno,893.47,1.0,3.0,1.0,2.0,659225567463,Direito,Pitanga,PR,Faculdade de Ensino Superior do Centro do Paraná - UCP,Direito,589.28,606.56,550.52,522.14
Bacharelado,Matutino,893.0,1.0,1.0,1.0,2.0,105095513307141,Engenharia Elétrica,Ilheus,BA,Faculdade Madre Thais - FMT,Engenharia Elétrica,574.64,579.18,546.3,528.9
Bacharelado,Noturno,890.4,1.0,1.0,1.0,2.0,105274711461503,Engenharia de Produção,Barra Bonita,SP,Faculdade Gran Tietê - FGT,Engenharia de Produção,571.9,588.54,559.96,530.24
Bacharelado,Noturno,890.4,2.0,3.0,3.0,6.0,105274711461523,Engenharia Civil,Barra Bonita,SP,Faculdade Gran Tietê - FGT,Engenharia Civil,588.72,552.28,529.78,450.0
Bacharelado,Noturno,890.4,1.0,1.0,1.0,2.0,105274713219703,Engenharia Agronômica,Barra Bonita,SP,Faculdade Gran Tietê - FGT,Engenharia Agronômica,614.22,625.5,584.4,525.44
Bacharelado,Noturno,890.14,1.0,1.0,3.0,7.0,6600791081403,Psicologia,Guarapuava,PR,Faculdade Campo Real - CAMPO REAL,Psicologia,612.02,688.48,584.22,559.88
Bacharelado,Noturno,890.0,2.0,1.0,5.0,2.0,107598513493213,Farmácia,Feira de Santana,BA,Faculdade Unirb - Feira de Santana,Farmácia,635.38,615.2,589.66,553.9
Tecnológico,Noturno,890.0,1.0,1.0,2.0,12.0,106558112625013,Gestão Financeira,Campo Novo do Parecis,MT,Faculdade Ágora - Fag - FAG,Gestão Financeira,493.7,450.0,450.0,450.0
Bacharelado,Noturno,890.0,1.0,1.0,2.0,6.0,106565212627243,Administração,Juara,MT,Faculdade do Vale do Rio Arinos - AJES,Administração,469.42,521.38,450.0,450.0
Bacharelado,Noturno,890.0,1.0,1.0,1.0,1.0,106090312065153,Engenharia de Produção,Paraiba do Sul,RJ,Faculdade Redentor de Paraíba do Sul - FACREDENTOR,Engenharia de Produção,619.92,562.22,597.2,519.44
Bacharelado,Matutino,888.0,1.0,1.0,3.0,1.0,107344713216651,Fisioterapia,Arapiraca,AL,Faculdade Regional Brasileira - Arapiraca - FARB - Arapiraca,Fisioterapia,638.5,621.28,596.82,544.7
Bacharelado,Noturno,888.0,3.0,1.0,5.0,2.0,107344713216653,Fisioterapia,Arapiraca,AL,Faculdade Regional Brasileira - Arapiraca - FARB - Arapiraca,Fisioterapia,672.62,638.14,603.66,546.66
Bacharelado,Noturno,885.0,3.0,2.0,4.0,4.0,1054619801543,Direito,Santo Antonio de Padua,RJ,Faculdade Santo Antônio de Pádua - FASAP,Direito,673.5,635.68,635.6,607.68
Licenciatura,Matutino,884.0,2.0,1.0,3.0,3.0,70123011902401,Educação Física,Natal,RN,Centro Universitário Facex - Unifacex - UNIFACEX,Educação Física,592.8,591.02,553.2,538.92
Bacharelado,Matutino,884.0,1.0,1.0,2.0,2.0,70123013775831,Educação Física,Natal,RN,Centro Universitário Facex - Unifacex - UNIFACEX,Educação Física,616.3,585.26,570.22,569.22
Tecnológico,Noturno,882.6,1.0,1.0,3.0,1.0,658721809993,Gestão Comercial,Porto Velho,RO,Faculdade Interamericana de Porto Velho - UNIRON,Gestão Comercial,511.66,509.38,450.0,450.0
Bacharelado,Noturno,880.37,2.0,2.0,2.0,2.0,104535411022563,Nutrição,Campos dos Goytacazes,RJ,Faculdade Redentor de Campos - FACREDENTOR,Nutrição,673.92,623.5,629.72,594.34
Bacharelado,Matutino,879.89,2.0,2.0,4.0,4.0,100626711182561,Educação Física,Brasilia,DF,Centro Universitário do Distrito Federal - Udf - UDF,Educação Física,626.16,634.86,567.04,536.02
Bacharelado,Noturno,879.47,3.0,2.0,4.0,3.0,1037563883803,Sistemas de Informação,Brasilia,DF,Centro Universitário do Distrito Federal - Udf - UDF,Sistemas de Informação,633.96,608.36,573.82,556.16
Bacharelado,Noturno,879.0,2.0,1.0,2.0,2.0,103670311710983,Psicologia,Serra,ES,Faculdade Doctum da Serra - DOCTUM,Psicologia,629.94,605.26,545.76,545.52
Bacharelado,Noturno,877.66,1.0,4.0,3.0,9.0,658561475433,Administração,Telemaco Borba,PR,Faculdade de Telêmaco Borba - FATEB,Administração,555.46,529.58,521.58,484.46
Bacharelado,Noturno,877.66,1.0,3.0,2.0,5.0,658561675433,Ciências Contábeis,Telemaco Borba,PR,Faculdade de Telêmaco Borba - FATEB,Ciências Contábeis,549.4,476.06,457.88,450.0
Bacharelado,Integral,877.02,1.0,1.0,2.0,1.0,69937910731274,Engenharia Ambiental,Vicosa,MG,Faculdade de Ciências Biológicas e da Saúde - FACISA,Engenharia Ambiental,663.32,609.42,600.18,596.12
Bacharelado,Matutino,877.0,2.0,2.0,6.0,6.0,105637911098381,Psicologia,Campo Grande,MS,Faculdade Unigran Capital - UNIGRAN CAPITAL,Psicologia,637.92,604.88,586.08,537.78
Bacharelado,Noturno,877.0,4.0,3.0,7.0,6.0,105637911098383,Psicologia,Campo Grande,MS,Faculdade Unigran Capital - UNIGRAN CAPITAL,Psicologia,641.78,585.18,590.44,541.94
Bacharelado,Noturno,877.0,2.0,1.0,3.0,2.0,658024423323,Psicologia,Dourados,MS,Centro Universitário da Grande Dourados - Unigran - UNIGRAN,Psicologia,631.32,609.34,618.58,557.68
Tecnológico,Noturno,876.0,1.0,3.0,4.0,92.0,1069717715123,Redes de Computadores,Sao Paulo,SP,Faculdade Impacta de Tecnologia - FIT,Redes de Computadores,542.12,561.58,450.0,450.0
Tecnológico,Noturno,876.0,1.0,3.0,3.0,103.0,106971711840703,Gestão da Tecnologia da Informação,Sao Paulo,SP,Faculdade Impacta de Tecnologia - FIT,Gestão da Tecnologia da Informação,552.68,568.8,450.0,450.0
Tecnológico,Noturno,876.0,1.0,3.0,2.0,87.0,1069717715163,Banco de Dados,Sao Paulo,SP,Faculdade Impacta de Tecnologia - FIT,Banco de Dados,579.8,527.92,450.0,450.0
Bacharelado,Noturno,875.0,3.0,3.0,4.0,3.0,1334591038303,Psicologia,Goiania,GO,Centro Universitário Alves Faria - Alfa - ALFA,Psicologia,624.2,628.28,632.9,594.1
Bacharelado,Noturno,874.75,2.0,4.0,4.0,7.0,100232811078673,Engenharia de Produção,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Engenharia de Produção,594.92,575.58,569.38,524.54
Bacharelado,Noturno,874.75,1.0,1.0,3.0,7.0,10023281074023,Engenharia Elétrica,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Engenharia Elétrica,649.38,617.6,586.2,526.46
Bacharelado,Noturno,874.75,1.0,1.0,2.0,3.0,100232811754183,Engenharia Mecânica,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Engenharia Mecânica,595.94,555.02,613.58,520.92
Bacharelado,Noturno,874.75,2.0,3.0,1.0,3.0,10023281149203,Engenharia Ambiental,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Engenharia Ambiental,601.06,582.82,582.46,529.04
Bacharelado,Noturno,874.75,1.0,1.0,4.0,7.0,10023281149243,Engenharia Civil,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Engenharia Civil,618.28,618.1,575.08,552.18
Bacharelado,Noturno,873.0,4.0,1.0,9.0,4.0,1487189503,Engenharia Elétrica,Aracaju,SE,Faculdade Pio Décimo - FPD,Engenharia Elétrica,636.86,626.1,594.8,565.96
Bacharelado,Noturno,873.0,4.0,2.0,8.0,3.0,1487182483,Engenharia Civil,Aracaju,SE,Faculdade Pio Décimo - FPD,Engenharia Civil,623.1,634.44,610.1,586.78
Bacharelado,Matutino,873.0,1.0,3.0,3.0,43.0,1069717625381,Sistemas de Informação,Sao Paulo,SP,Faculdade Impacta de Tecnologia - FIT,Sistemas de Informação,602.92,584.46,450.0,450.0
Tecnológico,Matutino,873.0,1.0,2.0,3.0,24.0,1069717715141,Análise e Desenvolvimento de Sistemas,Sao Paulo,SP,Faculdade Impacta de Tecnologia - FIT,Análise e Desenvolvimento de Sistemas,589.24,579.62,450.0,450.0
Bacharelado,Noturno,870.0,2.0,1.0,1.0,5.0,659908904203,Administração,Juiz de Fora,MG,Faculdades Integradas VIanna Júnior - FIVJ,Administração,650.0,622.06,591.42,567.0
Bacharelado,Noturno,870.0,1.0,2.0,3.0,17.0,10432261136613,Ciências Contábeis,Paraiso do Norte,PR,Faculdade de Paraíso do Norte - FAPAN,Ciências Contábeis,562.98,535.8,450.0,450.0
Bacharelado,Noturno,867.0,4.0,3.0,6.0,5.0,6580241007503,Agronomia,Dourados,MS,Centro Universitário da Grande Dourados - Unigran - UNIGRAN,Agronomia,610.12,565.04,575.98,544.28
Bacharelado,Integral,867.0,1.0,1.0,4.0,3.0,6580241007504,Agronomia,Dourados,MS,Centro Universitário da Grande Dourados - Unigran - UNIGRAN,Agronomia,592.6,595.76,570.34,532.28
Bacharelado,Matutino,866.0,1.0,1.0,2.0,2.0,658586211531,Direito,Caratinga,MG,Faculdades Doctum de Caratinga - DOCTUM,Direito,651.48,645.86,601.3,596.54
Bacharelado,Noturno,866.0,1.0,1.0,2.0,2.0,658586211533,Direito,Caratinga,MG,Faculdades Doctum de Caratinga - DOCTUM,Direito,662.18,671.4,619.04,591.2
Tecnológico,Noturno,865.89,1.0,1.0,3.0,1.0,65854512810143,Estética e Cosmética,Porto Velho,RO,Faculdade de Educação de Porto Velho - UNIRON,Estética e Cosmética,567.26,613.5,509.64,479.96
Bacharelado,Matutino,865.36,1.0,5.0,1.0,5.0,695082513201,Enfermagem,Uniao da VItoria,PR,Faculdades Integradas do Vale do Iguaçu,Enfermagem,606.54,502.1,585.0,572.1
Bacharelado,Noturno,865.0,1.0,1.0,2.0,1.0,13345910594043,Engenharia Elétrica,Goiania,GO,Centro Universitário Alves Faria - Alfa - ALFA,Engenharia Elétrica,656.58,649.7,647.2,596.06
Tecnológico,Noturno,859.93,2.0,2.0,2.0,54.0,6594781055143,Radiologia,Brasilia,DF,Faculdade Ls - FACELS,Radiologia,585.16,598.86,483.26,450.0
Bacharelado,Noturno,858.0,2.0,1.0,2.0,3.0,6584851044323,Direito,Trindade,GO,Instituto Aphonsiano de Ensino Superior - IAESUP,Direito,630.34,602.64,602.0,593.8
Bacharelado,Noturno,858.0,1.0,1.0,4.0,1.0,106301512994453,Nutrição,Aracaju,SE,Faculdade Regional Brasileira - FARB - ARACAJU,Nutrição,565.4,573.1,591.0,544.96
Bacharelado,Noturno,858.0,2.0,3.0,4.0,7.0,65848211731043,Engenharia Civil,Rio Claro,SP,Escola Superior de Tecnologia e Educação de Rio Claro - ESRC,Engenharia Civil,617.28,554.94,536.32,517.7
Bacharelado,Noturno,857.0,1.0,10.0,2.0,2.0,65834513305043,Biomedicina,Vitoria,ES,Faculdade Brasileira - MULTIVIX VITÓRIA,Biomedicina,631.64,648.72,627.62,597.56
Bacharelado,Noturno,857.0,5.0,3.0,5.0,7.0,658345500513,Enfermagem,Vitoria,ES,Faculdade Brasileira - MULTIVIX VITÓRIA,Enfermagem,636.5,613.04,586.74,579.4
Bacharelado,Noturno,856.88,1.0,1.0,2.0,1.0,106092112585763,Engenharia Ambiental,Vilhena,RO,Faculdade de Educação e Cultura de VIlhena - FAEV,Engenharia Ambiental,660.76,578.76,584.8,523.86
Bacharelado,Noturno,856.8,2.0,2.0,2.0,2.0,65960511160373,Farmácia,Almenara,MG,Alfa - Faculdade de Almenara,Farmácia,616.76,561.14,574.06,529.14
Bacharelado,Noturno,856.8,1.0,1.0,1.0,1.0,65816714203573,Biomedicina,Cascavel,PR,Centro Universitário Univel,Biomedicina,646.12,620.28,640.0,599.72
Bacharelado,Noturno,856.57,1.0,2.0,3.0,5.0,324113491403,Ciência da Computação,Jundiai,SP,Centro Universitário Padre Anchieta - UNIANCHIETA,Ciência da Computação,610.8,594.4,559.86,491.3
Bacharelado,Integral,856.0,1.0,1.0,4.0,2.0,1048639995094,Enfermagem,Serra Talhada,PE,Faculdade de Integração do Sertão - FIS,Enfermagem,646.08,632.56,599.48,599.04
Bacharelado,Noturno,855.0,1.0,1.0,2.0,2.0,106779614041883,Comunicação Social - Publicidade e Propaganda,Natal,RN,Centro Universitário Facex - Unifacex - UNIFACEX,Comunicação Social - Publicidade e Propaganda,600.02,607.56,552.62,552.98
Tecnológico,Noturno,853.88,1.0,1.0,1.0,1.0,1926992343,Gestão de Recursos Humanos,Curitiba,PR,Faculdades Opet,Gestão de Recursos Humanos,576.58,468.6,553.8,450.0
Bacharelado,Noturno,852.0,2.0,1.0,2.0,2.0,6783968493,Psicologia,Teofilo Otoni,MG,Faculdades Unificadas de Teófilo Otoni - FUTO,Psicologia,669.02,626.8,601.18,521.58
Bacharelado,Noturno,850.0,2.0,2.0,4.0,4.0,659275800623,Engenharia Elétrica,Caratinga,MG,Faculdades Doctum de Caratinga - DOCTUM,Engenharia Elétrica,612.64,602.32,569.82,477.74
Bacharelado,Noturno,850.0,2.0,2.0,4.0,4.0,659275800643,Engenharia Civil,Caratinga,MG,Faculdades Doctum de Caratinga - DOCTUM,Engenharia Civil,624.32,603.86,560.16,548.64
Bacharelado,Noturno,850.0,2.0,2.0,4.0,4.0,103948612845213,Arquitetura e Urbanismo,Caratinga,MG,Faculdades Doctum de Caratinga - DOCTUM,Arquitetura e Urbanismo,654.02,601.44,580.46,546.52
Bacharelado,Noturno,850.0,1.0,1.0,4.0,1.0,106301512851223,Engenharia Mecânica,Aracaju,SE,Faculdade Regional Brasileira - FARB - ARACAJU,Engenharia Mecânica,580.3,580.2,542.96,532.2
Bacharelado,Noturno,850.0,2.0,4.0,5.0,10.0,658380198443,Administração,Sao Paulo,SP,Faculdade das Américas - FAM,Administração,576.36,570.14,548.04,539.82
Bacharelado,Noturno,848.22,9.0,5.0,17.0,10.0,6582491095333,Serviço Social,Porto Velho,RO,Faculdades Integradas Aparício Carvalho - FIMCA,Serviço Social,552.92,544.62,499.72,476.54
Bacharelado,Noturno,848.18,2.0,1.0,1.0,1.0,658721507793,Comunicação Social - Jornalismo,Porto Velho,RO,Faculdade Interamericana de Porto Velho - UNIRON,Comunicação Social - Jornalismo,625.26,585.66,594.82,599.4
Bacharelado,Noturno,846.0,5.0,2.0,11.0,4.0,1487187363,Psicologia,Aracaju,SE,Faculdade Pio Décimo - FPD,Psicologia,613.36,609.82,575.32,572.08
Bacharelado,Noturno,844.73,1.0,2.0,1.0,2.0,65779058413,Ciência da Computação,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Ciência da Computação,640.72,641.68,588.88,566.5
Bacharelado,Noturno,843.3,1.0,1.0,1.0,1.0,65855113499933,Administração,Francisco Beltrao,PR,Faculdade de Direito Francisco Beltrão - CESUL,Administração,614.44,591.24,593.24,560.42
Bacharelado,Matutino,842.0,1.0,1.0,2.0,2.0,106538012620211,Engenharia Civil,Guarapari,ES,Instituto Politécnico Doctum de Guarapari - Doctum,Engenharia Civil,640.18,635.84,549.08,516.68
Bacharelado,Noturno,842.0,1.0,1.0,2.0,2.0,106538012620213,Engenharia Civil,Guarapari,ES,Instituto Politécnico Doctum de Guarapari - Doctum,Engenharia Civil,678.94,630.54,579.48,554.7
Bacharelado,Matutino,842.0,1.0,1.0,1.0,1.0,65823012842471,Engenharia de Produção,Vila Velha,ES,Faculdade Doctum de VIla Velha - DOCTUM,Engenharia de Produção,615.02,670.72,592.24,599.36
Bacharelado,Noturno,842.0,1.0,1.0,1.0,1.0,65823012842473,Engenharia de Produção,Vila Velha,ES,Faculdade Doctum de VIla Velha - DOCTUM,Engenharia de Produção,664.46,617.72,623.62,589.42
Bacharelado,Noturno,842.0,2.0,1.0,3.0,2.0,105514912607283,Arquitetura e Urbanismo,Juiz de Fora,MG,Faculdade Doctum de Juiz de Fora - DOCTUM,Arquitetura e Urbanismo,646.54,606.48,589.32,601.24
Bacharelado,Noturno,842.0,2.0,1.0,4.0,3.0,678311539583,Engenharia Elétrica,Teofilo Otoni,MG,Faculdades Unificadas de Teófilo Otoni - FUTO,Engenharia Elétrica,661.1,633.84,578.52,559.68
Bacharelado,Noturno,842.0,2.0,1.0,4.0,3.0,678350003143,Engenharia Civil,Teofilo Otoni,MG,Faculdades Unificadas de Teófilo Otoni - FUTO,Engenharia Civil,635.14,694.42,596.06,560.92
Bacharelado,Matutino,841.5,1.0,1.0,5.0,3.0,70756350008771,Direito,Cajazeiras,PB,Faculdade São Francisco da Paraíba - FASP,Direito,686.2,638.0,600.54,570.1
Bacharelado,Noturno,841.5,4.0,2.0,8.0,6.0,70756350008773,Direito,Cajazeiras,PB,Faculdade São Francisco da Paraíba - FASP,Direito,654.46,622.36,613.1,595.52
Tecnológico,Matutino,840.0,1.0,2.0,2.0,42.0,106168913654401,Estética e Cosmética,Goiania,GO,Faculdade Unida de Campinas Goiânia - Facunicamps Goiânia - FACUNICAMPS,Estética e Cosmética,565.32,569.62,450.0,503.42
Tecnológico,Vespertino,840.0,1.0,1.0,2.0,42.0,106168913654402,Estética e Cosmética,Goiania,GO,Faculdade Unida de Campinas Goiânia - Facunicamps Goiânia - FACUNICAMPS,Estética e Cosmética,581.6,578.2,450.0,450.0
Tecnológico,Noturno,840.0,2.0,2.0,5.0,83.0,106168913654403,Estética e Cosmética,Goiania,GO,Faculdade Unida de Campinas Goiânia - Facunicamps Goiânia - FACUNICAMPS,Estética e Cosmética,576.64,565.7,450.0,450.0
Bacharelado,Matutino,840.0,2.0,2.0,5.0,88.0,106168913494911,Educação Física,Goiania,GO,Faculdade Unida de Campinas Goiânia - Facunicamps Goiânia - FACUNICAMPS,Educação Física,601.04,589.08,450.0,510.14
Bacharelado,Noturno,840.0,2.0,2.0,5.0,88.0,106168913494913,Educação Física,Goiania,GO,Faculdade Unida de Campinas Goiânia - Facunicamps Goiânia - FACUNICAMPS,Educação Física,575.84,569.0,450.0,460.2
Bacharelado,Matutino,839.91,1.0,1.0,1.0,1.0,105572150009941,Direito,Sao Paulo,SP,Centro Superior de Estudos Jurídicos Carlos Drummond de Andrade - Csejcda - CSEJCDA,Direito,584.34,589.68,582.66,535.16
Bacharelado,Matutino,839.91,2.0,4.0,3.0,7.0,132230923371,Direito,Sao Paulo,SP,Faculdade Carlos Drummond de Andrade - FCDA,Direito,562.68,574.8,511.42,491.06
Bacharelado,Noturno,839.0,2.0,2.0,2.0,19.0,106828312850213,Psicologia,Cariacica,ES,Faculdade Capixaba de Cariacica - MULTIVIX CARIAC,Psicologia,620.34,619.54,551.88,536.74
Bacharelado,Noturno,839.0,5.0,3.0,10.0,7.0,659196920133,Direito,Cariacica,ES,Faculdade São Geraldo - FSG,Direito,646.12,617.64,587.22,576.98
Bacharelado,Noturno,839.0,5.0,3.0,2.0,5.0,1048676664033,Direito,Castelo,ES,Faculdade de Castelo - Multivix Castelo - Multivix Castelo,Direito,655.38,614.1,629.28,572.84
Bacharelado,Matutino,839.0,2.0,1.0,3.0,19.0,108000612838181,Psicologia,Vila Velha,ES,Faculdade Integrada de VIla Velha - MULTIVIX VILA V,Psicologia,654.74,609.12,576.58,563.22
Bacharelado,Noturno,839.0,2.0,1.0,3.0,14.0,108000612838183,Psicologia,Vila Velha,ES,Faculdade Integrada de VIla Velha - MULTIVIX VILA V,Psicologia,644.6,612.82,574.28,551.76
Bacharelado,Vespertino,838.97,2.0,1.0,3.0,2.0,100626711180882,Enfermagem,Brasilia,DF,Centro Universitário do Distrito Federal - Udf - UDF,Enfermagem,625.96,619.28,583.2,575.96
Licenciatura,Matutino,838.87,1.0,1.0,1.0,3.0,13223010577981,Educação Física,Sao Paulo,SP,Faculdade Carlos Drummond de Andrade - FCDA,Educação Física,526.22,509.62,450.0,450.0
Licenciatura,Matutino,838.87,1.0,2.0,1.0,3.0,6587311231531,Pedagogia,Sao Paulo,SP,Faculdade de Tecnologia Carlos Drummond de Andrade - CSET DRUMMOND,Pedagogia,541.84,524.28,450.0,450.0
Licenciatura,Matutino,838.87,1.0,1.0,2.0,4.0,1322281174701,Pedagogia,Sao Paulo,SP,Faculdade de Tecnologia e Negócios Carlos Drummond de Andrade,Pedagogia,545.46,527.1,450.0,450.0
Bacharelado,Noturno,838.66,1.0,1.0,3.0,48.0,691334312253,Comunicação Social - Jornalismo,Rio de Janeiro,RJ,Faculdade Pinheiro Guimarães - FAPG,Comunicação Social - Jornalismo,611.74,604.88,548.22,564.12
